Song URL,Song Title,Album Title,Artist Names
https://music.youtube.com/watch?v=SvHHaLAd6Zw,"Liszt, Wagner: Spinning Song From Der fliegende Holländer, S.440",The Liszt Collection,Daniel Barenboim
https://music.youtube.com/watch?v=1Wb8UELp0wY,"Liszt: ""Es muss ein Wunderbares sein"" S.314",The Liszt Collection,Hildegard Behrens
https://music.youtube.com/watch?v=KuK9m-7R7kA,"Liszt: ""Es muss ein Wunderbares sein"" S.314",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=75gBpWbBMuA,"Liszt: ""Ihr Glocken von Marling"" S.328",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=lk068w-PlKo,"Liszt: ""Ihr Glocken von Marling"" S.328",The Liszt Collection,Hildegard Behrens
https://music.youtube.com/watch?v=khT1zRJ-hCM,"Liszt: ""J'ai perdu ma force et ma vie"" S.327 Tristesse",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=Byvkvj06dD4,"Liszt: ""Oh, quand je dors"" S 282",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=F_GWkMsEwLY,"Liszt: ""Vergiftet sind meine Lieder"" S.289",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=12qBr7RoC74,"Liszt: 12 Etudes d'exécution transcendante, S. 139 - No. 8 Wilde Jagd",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=kTG0s1mBMMg,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.1 Prélude (Presto)",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=jdGTmxBaQpw,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.10 Allegro agitato molto",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=B85s42tvXZE,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.11 Harmonies du soir (Andantino)",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=lj_E6vWoB4M,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.12 Chasse neige (Andante con moto)",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=MubmKRSBibk,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.2 Molto vivace",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=YvF_2u8aUUk,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.3 Paysage (Poco adagio)",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=p-080kAB9d4,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.4 Mazeppa (Presto)",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=TxF1TrlTZKc,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.5 Feux follets (Allegretto)",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=2hPZfqgnZE8,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.6 Vision (Lento)",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=QN-nlexKaaA,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.7 Eroica (Allegro)",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=glU1pHWgliQ,"Liszt: 12 Etudes d'exécution transcendante, S.139 - No.9 Ricordanza (Andantino)",The Liszt Collection,Alice Sara Ott
https://music.youtube.com/watch?v=X4p4eKtDEHI,"Liszt: 2 Etudes de Concert, S. 145 - No. 2 Gnomenreigen",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=k8o-Xm-R38g,"Liszt: 2 Etudes de Concert, S.145 - No.1 Waldesrauschen",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=doqW_Y3ahps,"Liszt: 3 Etudes de Concert, S. 144 - No. 3 in D Flat Major ""Un sospiro"" (Allegro affettuoso)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=BM-KzQcH_ug,"Liszt: 3 Etudes de Concert, S.144 - No. 1 in A flat ""Il lamento"" (A capriccio - Allegro cantabile)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=k-ztZEEQu1Q,"Liszt: 3 Etudes de Concert, S.144 - No. 2 in F minor ""La leggierezza"" (A capriccio - Quasi allegretto)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=BXFrvJX_5sI,"Liszt: 6 Etudes d'exécution transcendante d'après Paganini, S.140 - 1. Trémolo",The Liszt Collection,Nikita Magaloff
https://music.youtube.com/watch?v=ZgMhG8OB6jE,"Liszt: 6 Etudes d'exécution transcendante d'après Paganini, S.140 - 2. Octaves",The Liszt Collection,Nikita Magaloff
https://music.youtube.com/watch?v=GfasBJqezHE,"Liszt: 6 Etudes d'exécution transcendante d'après Paganini, S.140 - 3. La Campanella",The Liszt Collection,Nikita Magaloff
https://music.youtube.com/watch?v=lnzBVLMBeRo,"Liszt: 6 Etudes d'exécution transcendante d'après Paganini, S.140 - 4. Arpeggio",The Liszt Collection,Nikita Magaloff
https://music.youtube.com/watch?v=EFjcDLyz7Dk,"Liszt: 6 Etudes d'exécution transcendante d'après Paganini, S.140 - 5. La Chasse",The Liszt Collection,Nikita Magaloff
https://music.youtube.com/watch?v=BdknDbqAhtQ,"Liszt: 6 Etudes d'exécution transcendante d'après Paganini, S.140 - 6. Thème et variations",The Liszt Collection,Nikita Magaloff
https://music.youtube.com/watch?v=ckM86VIeI_E,"Liszt: A Dante Symphony, S.109 - - Magnificat",The Liszt Collection,Staatskapelle Dresden
https://music.youtube.com/watch?v=9oQVdOb7zJ4,"Liszt: A Dante Symphony, S.109 - 1. Inferno",The Liszt Collection,Staatskapelle Dresden
https://music.youtube.com/watch?v=1T--hwQSlmM,"Liszt: A Dante Symphony, S.109 - 2. Purgatorio",The Liszt Collection,Staatskapelle Dresden
https://music.youtube.com/watch?v=GNZcIM_y9Jo,"Liszt: A Faust Symphony, S.108 - 1. Faust (Live)",The Liszt Collection,Staatskapelle Dresden
https://music.youtube.com/watch?v=_A_oIh27ImQ,"Liszt: A Faust Symphony, S.108 - 2. Gretchen (Live)",The Liszt Collection,Staatskapelle Dresden
https://music.youtube.com/watch?v=qF1oitUlkK0,"Liszt: A Faust Symphony, S.108 - 3a. Mephistopheles (Live)",The Liszt Collection,Staatskapelle Dresden
https://music.youtube.com/watch?v=itByiAwoOLc,"Liszt: A Faust Symphony, S.108 - Final Chorus ""Alles Vergängliche ist nur ein Gleichnis"" (Live)",The Liszt Collection,Vinson Cole
https://music.youtube.com/watch?v=vSQ6L1-LIbI,Liszt: Anfangs wollt' ich fast verzagen S.311,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=s6zzGCqxqaI,Liszt: Angiolin dal bionda crin S.269,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=o__8RFBUk6A,"Liszt: Années de pèlerinage: Deuxième année: Italie, S.161 - 1. Sposalizio",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=1-L9hIxE4a0,"Liszt: Années de pèlerinage: Deuxième année: Italie, S.161 - 2. Il Penseroso",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=yoT37CMg-ZM,"Liszt: Années de pèlerinage: Deuxième année: Italie, S.161 - 3. Canzonetta del Salvator Rosa",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=1Rc38t1_380,"Liszt: Années de pèlerinage: Deuxième année: Italie, S.161 - 4. Sonetto 47 del Petrarca",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=-p8lHFoZles,"Liszt: Années de pèlerinage: Deuxième année: Italie, S.161 - 5. Sonetto 104 del Petrarca",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=AXIUSt07b5w,"Liszt: Années de pèlerinage: Deuxième année: Italie, S.161 - 6. Sonetto 123 del Petrarca",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=GxekR1bqbpQ,"Liszt: Années de pèlerinage: Deuxième année: Italie, S.161 - 7. Après une lecture du Dante (Fantasia quasi Sonata)",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=M_uSvooLUgA,"Liszt: Années de pèlerinage: Première année: Suisse, S. 160 - 2. Au lac de Wallenstadt",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=DveALz7GRtw,"Liszt: Années de pèlerinage: Première année: Suisse, S.160 - 1. La Chapelle de Guilaume Tell",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=9ZDWuarwowk,"Liszt: Années de pèlerinage: Première année: Suisse, S.160 - 3. Pastorale",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=C0oym6mOktc,"Liszt: Années de pèlerinage: Première année: Suisse, S.160 - 4. Au bord d'une source",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=ZImg5EZe9lg,"Liszt: Années de pèlerinage: Première année: Suisse, S.160 - 5. Orage",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=hprGe5KKdW4,"Liszt: Années de pèlerinage: Première année: Suisse, S.160 - 6. Vallée d'Obermann",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=d7i468cnRW4,"Liszt: Années de pèlerinage: Première année: Suisse, S.160 - 7. Eglogue",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=OUZLRANEjik,"Liszt: Années de pèlerinage: Première année: Suisse, S.160 - 8. Le mal du pays",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=tM_PsJb6UwU,"Liszt: Années de pèlerinage: Première année: Suisse, S.160 - 9. Les cloches de Genêve",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=Jw8h79Sye6o,"Liszt: Années de pèlerinage: Troisième année, S.163 - 1. Angelus (Prière aux anges gardiens)",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=hSEagNMNBOo,"Liszt: Années de pèlerinage: Troisième année, S.163 - 2. Aux cyprès de la Villa d'Este No.1 (Thrénodie)",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=uw3M8kyrKRU,"Liszt: Années de pèlerinage: Troisième année, S.163 - 3. Aux cyprès de la Villa d'Este No.2 (Thrénodie)",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=B3ZsIMBlMgw,"Liszt: Années de pèlerinage: Troisième année, S.163 - 4. Les jeux d'eau à la Villa d'Este",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=JVVD_HmRl4M,"Liszt: Années de pèlerinage: Troisième année, S.163 - 5. Sunt lacrimae rerum (En mode hongrois)",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=GNtRI02sbwg,"Liszt: Années de pèlerinage: Troisième année, S.163 - 6. Marche funèbre (En mémoire de Maximilien I)",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=DG_zkPlBNlw,"Liszt: Années de pèlerinage: Troisième année, S.163 - 7. Sursum corda (Erhebet eure Herzen)",The Liszt Collection,Lazar Berman
https://music.youtube.com/watch?v=LLfOCAlgWMs,"Liszt: Auf dem Wasser zu singen, S.558 No. 2 (after Schubert, D.774)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=ym07v2lPkzU,"Liszt: Aufenthalt, S.560 (after Schubert, D.957)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=JXWHGLDahDk,Liszt: Ave Maria,The Liszt Collection,Thomas Trotter
https://music.youtube.com/watch?v=GgrV0MDi2cQ,Liszt: Blume und Duft (Hebbel),The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=PR1OdrhWeG8,"Liszt: Blume und Duft, S.234",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=KyOuKtn6oRI,"Liszt: Cantique au soleil pour baryton, choeur et orchestre",The Liszt Collection,Gerd Albrecht
https://music.youtube.com/watch?v=qSPcBsRqQ24,"Liszt: Ce qu'on entend sur la montagne, symphonic poem No.1, S.95 (after Victor Hugo)",The Liszt Collection,London Philharmonic Orchestra
https://music.youtube.com/watch?v=selnRj0dsVA,"Liszt: Comment, disaient-ils S 276",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=RiPfpHGXgnc,"Liszt: Comment, disaient-ils, S.276",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=3d6Wi_7-v0o,"Liszt: Concert Paraphrase on Rigoletto, S.434 after Verdi's opera - Rigoletto - Concert Paraphrase",The Liszt Collection,Claudio Arrau
https://music.youtube.com/watch?v=Uiwp3ajWAtg,Liszt: Concerto Pathétique in E minor - 1. Allegro,The Liszt Collection,John Ogdon
https://music.youtube.com/watch?v=nlTt00hjZQE,Liszt: Concerto Pathétique in E minor - 2. Andante sostenuto,The Liszt Collection,John Ogdon
https://music.youtube.com/watch?v=3pcRYXCajqI,Liszt: Concerto Pathétique in E minor - 3. Allegro,The Liszt Collection,John Ogdon
https://music.youtube.com/watch?v=61x0uKjYnRY,"Liszt: Consolation No. 3, S. 172",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=UGgWQl90GPA,"Liszt: Consolation No.1, Andante con moto, S.172, No.1",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=TzZ7s_1hsCk,"Liszt: Consolation No.2, S.172 No.2",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=WymGrH9pRhI,"Liszt: Consolation No.4, Quasi Adagio",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=FntaPrNMkIM,"Liszt: Consolation No.5, Andantino",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=7uUw7Gj74dg,"Liszt: Consolation No.6, S.172 No.6",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=3gupFhJGxYw,"Liszt: Das Wandern, S.565 No. 1 (after Schubert, D.795)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=s2wlfrDtBY0,Liszt: Der du von dem Himmel bist S.279,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=mdy2uzMkkzw,"Liszt: Der du von dem Himmel bist, S.279/1",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=KliwkZsEAiA,"Liszt: Der Lindenbaum, S.561 No.7 (after Schubert, D.911)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=AJwOe3jphB4,"Liszt: Der Müller und der Bach, S.565 No. 2 (after Schubert, D.795)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=oUEMTfJ7XQg,Liszt: Der traurige Mönch S.348,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=SCblsBBqjSM,Liszt: Des Tages laute Stimmen schweigen S.337,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=TbH8GAXKqVY,Liszt: Die drei Zigeuner S.320,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=Ol9FDgoX874,"Liszt: Die drei Zigeuner, S.320",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=BT-HQpSd9cM,"Liszt: Die Fischerstochter, S. 325 (1871) - Die Fischerstochter sitzt am Strand",The Liszt Collection,Hildegard Behrens
https://music.youtube.com/watch?v=9-f-T4HjHU4,"Liszt: Die Forelle, S. 564 (after Schubert, D. 550)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=cBmKkm6J7oM,"Liszt: Die Ideale, symphonic poem No.12, S. 106 (after Schiller)",The Liszt Collection,London Philharmonic Orchestra
https://music.youtube.com/watch?v=BDpMY2zASzU,Liszt: Die Legende von der Heiligen Elisabeth / 1. Ankunft der Elisabeth auf Wartburg - Fröhliche Spiele sannen wir aus,The Liszt Collection,Siegfried Heinrich
https://music.youtube.com/watch?v=1SDNdzv8aLA,Liszt: Die Legende von der Heiligen Elisabeth / 1. Ankunft der Elisabeth auf Wartburg - Introduction,The Liszt Collection,Siegfried Heinrich
https://music.youtube.com/watch?v=mIr34dFH_FA,Liszt: Die Legende von der Heiligen Elisabeth / 1. Ankunft der Elisabeth auf Wartburg - So leg' ich dieses teure Pfand,The Liszt Collection,István Berczelly
https://music.youtube.com/watch?v=OQHRjXJahfY,Liszt: Die Legende von der Heiligen Elisabeth / 1. Ankunft der Elisabeth auf Wartburg - Was Vaterliebe treu vermag,The Liszt Collection,István Berczelly
https://music.youtube.com/watch?v=-jt9w2fAdyA,Liszt: Die Legende von der Heiligen Elisabeth / 1. Ankunft der Elisabeth auf Wartburg - Willkommen die Braut,The Liszt Collection,Siegfried Heinrich
https://music.youtube.com/watch?v=TojfzrJyVOQ,Liszt: Die Legende von der Heiligen Elisabeth / 1. Ankunft der Elisabeth auf Wartburg - Willkommen mein Töchterlein,The Liszt Collection,István Berczelly
https://music.youtube.com/watch?v=Zg3HM52lMVg,Liszt: Die Legende von der Heiligen Elisabeth / 2. Landgraf Ludwig - Aus dem Nebel der Täler erschalle hervor,The Liszt Collection,Klaus Lapins
https://music.youtube.com/watch?v=qYlPnTjm9N4,"Liszt: Die Legende von der Heiligen Elisabeth / 2. Landgraf Ludwig - Doch sieh, was schimmert durch das Grün",The Liszt Collection,Klaus Lapins
https://music.youtube.com/watch?v=RQ_9LDeP3Ss,"Liszt: Die Legende von der Heiligen Elisabeth / 2. Landgraf Ludwig - Ein Wunder! Ja, ich will ihn loben",The Liszt Collection,Klaus Lapins
https://music.youtube.com/watch?v=p36RwiTdHh4,"Liszt: Die Legende von der Heiligen Elisabeth / 2. Landgraf Ludwig - Was seh' ich, Rosen!",The Liszt Collection,Klaus Lapins
https://music.youtube.com/watch?v=EZZVuIGEw3Q,"Liszt: Die Legende von der Heiligen Elisabeth / 3. Die Kreuzritter - Ins heil'ge land, ins Palmenland",The Liszt Collection,Siegfried Heinrich
https://music.youtube.com/watch?v=Rr52bysUKCQ,"Liszt: Die Legende von der Heiligen Elisabeth / 3. Die Kreuzritter - Ins heil'ge Land, ins Palmenland - Hörst Du den Mahnungsruf? - Es folg' uns, wer sein Christenschwert",The Liszt Collection,Klaus Lapins
https://music.youtube.com/watch?v=C31hLPG_BGc,Liszt: Die Legende von der Heiligen Elisabeth / 3. Die Kreuzritter - Versammelt hab' ich meine Treuen,The Liszt Collection,Klaus Lapins
https://music.youtube.com/watch?v=DWF7Cg9-dDE,Liszt: Die Legende von der Heiligen Elisabeth / 4. Landgräfin Sophie - Die Pforte schloß sich hinter ihr - Es wächst der Sturm,The Liszt Collection,István Berczelly
https://music.youtube.com/watch?v=hpz0YhZjQkw,Liszt: Die Legende von der Heiligen Elisabeth / 4. Landgräfin Sophie - Entschieden ist Dein Los - Du willst wie eine Bettlerin - Noch diese Nacht? - Hier ist des Mitleids Stimme tot,The Liszt Collection,Doreen Millmann
https://music.youtube.com/watch?v=wdlOMuZccB8,Liszt: Die Legende von der Heiligen Elisabeth / 4. Landgräfin Sophie - Herein! Herein! Hast Du die Botschaft schon gehört?,The Liszt Collection,Doreen Millmann
https://music.youtube.com/watch?v=DhpSxKrvdCU,"Liszt: Die Legende von der Heiligen Elisabeth / 4. Landgräfin Sophie - O Tag der Trauer, Tag der Klage",The Liszt Collection,Maria Szechowska
https://music.youtube.com/watch?v=dLB0sxv72x8,"Liszt: Die Legende von der Heiligen Elisabeth / 5. Elisabeth - Der Schmerz ist aus, die Bande weichen",The Liszt Collection,Siegfried Heinrich
https://music.youtube.com/watch?v=254DoEV3tGM,Liszt: Die Legende von der Heiligen Elisabeth / 5. Elisabeth - Die Lüfte schauern kühl,The Liszt Collection,Maria Szechowska
https://music.youtube.com/watch?v=E8_ipXkGEf0,Liszt: Die Legende von der Heiligen Elisabeth / 5. Elisabeth - Es beruhigt sich das Toben,The Liszt Collection,Maria Szechowska
https://music.youtube.com/watch?v=gShgDXCZvrI,Liszt: Die Legende von der Heiligen Elisabeth / 5. Elisabeth - Hier wohnt sie unterm Hüttendach,The Liszt Collection,Maria Szechowska
https://music.youtube.com/watch?v=Lx9JfXHDj1w,"Liszt: Die Legende von der Heiligen Elisabeth / 6. Feierliche Bestattung der Elisabeth - So kommt, laßt uns zur letzten Huldigung - Decorata novo flore",The Liszt Collection,István Berczelly
https://music.youtube.com/watch?v=ZfCJx_SjSW0,"Liszt: Die Loreley, S.273",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=Zz5KAJL_JrU,"Liszt: Die Loreley, S.273 - Ich weiss nicht, was soll's bedeuten",The Liszt Collection,Hildegard Behrens
https://music.youtube.com/watch?v=p1QBr66xlRE,"Liszt: Die Post, S.561 No. 4 (after Schubert, D.911)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=X2rVmDEmPo8,Liszt: Die stille Wasserrose S.321,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=m_MdBR5JGQM,Liszt: Die Vätergruft S. 281,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=zQPMRgfjGdg,"Liszt: Drei Lieder aus ""Wilhelm Tell"" S.292 - 1. Der Fischerknabe",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=jjaUElCp78k,"Liszt: Drei Lieder aus ""Wilhelm Tell"" S.292 - 2. Der Hirt",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=U_YFl6_H-HM,"Liszt: Drei Lieder aus ""Wilhelm Tell"" S.292 - 3. Der Alpenjäger",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=H7UvcAaczRY,Liszt: Du bist wie eine Blume (Heine),The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=FaUzMyBzI_w,"Liszt: Du bist wie eine Blume, S.287",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=yA_4GiEog58,Liszt: Ein Fichtenbaum steht einsam S.309,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=Wy4AV8YyTiI,"Liszt: Ein Fichtenbaum steht einsam, S.309",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=mc5YOe4xSB8,"Liszt: Einst, S.332",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=c577_6Iq6a0,"Liszt: Enfant, si j'étais roi S.283",The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=d9Xo8y5Tguw,"Liszt: Enfant, si j'étais roi, S.283",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=FDuwQ62e2Jk,"Liszt: Erlkönig, S. 558 (after Schubert, D. 328)",The Liszt Collection,Jorge Bolet
https://music.youtube.com/watch?v=9G8wpIPzl7A,"Liszt: Es muss ein Wunderbares sein, S.314",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=AlMTYr15rvo,Liszt: Es rauschen die Winde S.294,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=eGHHoIFB6kQ,"Liszt: Es war ein König in Thule, S. 278",The Liszt Collection,Hildegard Behrens
https://music.youtube.com/watch?v=AP4RfvRFHwA,"Liszt: Es war ein König in Thule, S.278",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=84GJo5Vi7DU,"Liszt: Evocation to the Sixtine Chapel, S.658",The Liszt Collection,Thomas Trotter
https://music.youtube.com/watch?v=i2hWZvboVDs,"Liszt: Fantasia On Hungarian Folk Tunes, S.123",The Liszt Collection,Shura Cherkassky
https://music.youtube.com/watch?v=ZlmvfsWv2sI,"Liszt: Fantasy and Fugue on ""Ad nos, ad salutarem undam"", S. 259 - 1. Moderato",The Liszt Collection,Thomas Trotter
https://music.youtube.com/watch?v=ilQfosDlFXk,"Liszt: Fantasy and Fugue on ""Ad nos, ad salutarem undam"", S. 259 - 2. Adagio",The Liszt Collection,Thomas Trotter
https://music.youtube.com/watch?v=t6qhUnSoz2g,"Liszt: Fantasy and Fugue on ""Ad nos, ad salutarem undam"", S. 259 - 3. Fuga",The Liszt Collection,Thomas Trotter
https://music.youtube.com/watch?v=_D2BOho8yoE,"Liszt: Festklänge, symphonic poem No.7, S.101",The Liszt Collection,London Philharmonic Orchestra
https://music.youtube.com/watch?v=ZUsr8_WQ2l0,"Liszt: Freudvoll und leidvoll, S. 280 (ca. 1848) 2. Vertonung",The Liszt Collection,Hildegard Behrens
https://music.youtube.com/watch?v=ep3tmzT-VVU,"Liszt: Freudvoll und leidvoll, S. 280 (ca. 1860) 2. Fassung der 1. Vertonung",The Liszt Collection,Hildegard Behrens
https://music.youtube.com/watch?v=zsG-_TOnYto,"Liszt: Freudvoll und Leidvoll, S.280",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=DHOF1fm5ZXc,Liszt: Funérailles,The Liszt Collection,Krystian Zimerman
https://music.youtube.com/watch?v=BdozX0Y1RkU,Liszt: Gastibelza S.286,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=pL3fXei47eo,Liszt: Gestorben war ich S.308,The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=6wYdv2_7ixs,"Liszt: Hamlet, Symphonic Poem No.10, S.104",The Liszt Collection,London Philharmonic Orchestra
https://music.youtube.com/watch?v=j_yNqSR1E1w,"Liszt: Héroïde funèbre, symphonic poem No.8, S.102",The Liszt Collection,London Philharmonic Orchestra
https://music.youtube.com/watch?v=eus6YtgudKk,Liszt: Hohe Liebe (Uhland),The Liszt Collection,Dietrich Fischer-Dieskau
https://music.youtube.com/watch?v=f5se4KnmktI,"Liszt: Hohe Liebe, S.307",The Liszt Collection,Brigitte Fassbaender
https://music.youtube.com/watch?v=28id84fdcS4,"Liszt: Hungaria, symphonic poem No.9 S. 103",The Liszt Collection,London Philharmonic Orchestra
https://music.youtube.com/watch?v=ibClfdx293Y,"Liszt: Hungarian Coronation Mass, S.11 - 1. Kyrie",The Liszt Collection,Magda Tiszay
https://music.youtube.com/watch?v=dZkUkNq-eRU,"Liszt: Hungarian Coronation Mass, S.11 - 2. Gloria",The Liszt Collection,Irén Szecsödy
https://music.youtube.com/watch?v=6jdl7OAdZjw,"Liszt: Hungarian Coronation Mass, S.11 - 3. Graduale (Psalm 116)",The Liszt Collection,Sándor Margittay
https://music.youtube.com/watch?v=FYNXFgsm99E,"Liszt: Hungarian Coronation Mass, S.11 - 4. Credo",The Liszt Collection,Sándor Margittay
https://music.youtube.com/watch?v=FCSgGiGxuTU,"Liszt: Hungarian Coronation Mass, S.11 - 5. Offertorium",The Liszt Collection,Hungarian State Orchestra
https://music.youtube.com/watch?v=tvuQ94h-HMM,"Liszt: Hungarian Coronation Mass, S.11 - 6. Sanctus",The Liszt Collection,Irén Szecsödy
https://music.youtube.com/watch?v=Ngj-z8AuEQE,"Liszt: Hungarian Coronation Mass, S.11 - 7. Benedictus",The Liszt Collection,József Simándy
https://music.youtube.com/watch?v=nTtTZKUfcoo,"Liszt: Hungarian Coronation Mass, S.11 - 8. Agnus Dei",The Liszt Collection,József Simándy
https://music.youtube.com/watch?v=wKFXMnjQI8k,"Liszt: Hungarian Rhapsody No.1 in C sharp minor, S.244",The Liszt Collection,Roberto Szidon
https://music.youtube.com/watch?v=lDiWKaOe0UM,"Liszt: Hungarian Rhapsody No.1 in F minor, S.359 No.1 (Corresponds with piano version no. 14 in F minor) - Orch. Liszt/Doppler",The Liszt Collection,Budapest Festival Orchestra
https://music.youtube.com/watch?v=LxK-7Vi40Fw,"Liszt: Hungarian Rhapsody No.10 in E, S.244 ""Preludio""",The Liszt Collection,Roberto Szidon
https://music.youtube.com/watch?v=XDDa2o2rweI,"Liszt: Hungarian Rhapsody No.11 in A minor, S.244",The Liszt Collection,Roberto Szidon
